time_stamp,gpu_power,gpu_freq,gpu_mem_freq,gpu_temp,gpu_util%,gpu_mem_util%,gpu_name,timestamp,us,sy,ni,id,wa,hi,si,st,cpu0_freq,cpu1_freq,cpu2_freq,cpu3_freq,cpu4_freq,cpu5_freq,cpu6_freq,cpu7_freq,cpu8_freq,cpu9_freq,cpu10_freq,cpu11_freq,cpu12_freq,cpu13_freq,cpu14_freq,cpu15_freq,trn_arch,trn_workers,trn_epochs,trn_batch_size,trn_image_size,trn_device,inf_arch,inf_workers,inf_batch_size,inf_image_size,inf_device,latency
1674093628.622,126.16,1710,9251,52,16,3, NVIDIA GeForce RTX 3080 Ti,1674093628.58446,17.1,3.3,0,76.9,2.4,0,0.2,0,1200122,4081198,2938412,1201901,1688339,1226786,1222969,4026774,1200117,4037273,3958978,1212104,1931844,1255531,1431901,1226342,2,1,3,256,224,1,1,1,1,224,1,14.1186662317837
1674093629.961,126.49,1710,9251,52,17,3, NVIDIA GeForce RTX 3080 Ti,1674093629.92199,17.1,3.3,0,76.9,2.4,0,0.2,0,1200158,4066851,4177639,1200367,1592615,1448545,1200065,1200106,1200129,4003183,4149059,1200026,1690288,1200247,1200002,1200130,2,1,3,256,224,1,1,1,1,224,1,14.1186662317837
1674093630.62,125.81,1710,9251,52,16,3, NVIDIA GeForce RTX 3080 Ti,1674093630.58474,17.1,3.3,0,76.9,2.4,0,0.2,0,1204753,4081018,4069194,1272539,1458140,1510009,1443976,1218514,1314354,4071761,4071817,1252134,1619390,1334326,1315497,1200094,2,1,3,256,224,1,1,1,1,224,1,14.1186662317837
1674093631.598,125.93,1710,9251,51,17,3, NVIDIA GeForce RTX 3080 Ti,1674093631.56052,17.1,3.3,0,76.9,2.4,0,0.2,0,1200061,4083579,4082611,1201848,1815104,1349179,1349102,1939813,1200380,4022031,4083686,1206993,1279552,1641372,1289333,1736469,2,1,3,256,224,1,1,1,1,224,1,14.1186662317837
1674093632.817,126.56,1710,9251,52,17,3, NVIDIA GeForce RTX 3080 Ti,1674093632.77782,17.1,3.3,0,76.9,2.4,0,0.2,0,1286202,4085577,4072188,1200091,1201591,1201749,1200000,1610122,1201423,3993475,4068684,1200038,1200461,1200075,1202720,1765003,2,1,3,256,224,1,1,1,1,224,1,14.1186662317837
1674093633.937,138.79,1935,9251,53,15,3, NVIDIA GeForce RTX 3080 Ti,1674093633.89791,17.1,3.3,0,76.9,2.4,0,0.2,0,1241237,4092515,4064301,1200496,1199911,1200142,1354081,1372082,1200634,4001609,4140537,1200041,1580631,1200051,1200109,1209544,2,1,3,256,224,1,1,1,1,224,1,14.1186662317837
1674093634.584,152.2,1935,9251,53,15,3, NVIDIA GeForce RTX 3080 Ti,1674093634.54922,17.1,3.3,0,76.9,2.4,0,0.2,0,1384153,4066869,4051528,1200169,1322750,1200089,1210191,1287015,1660848,4077969,4064914,1200042,1303883,1200127,1210368,1277280,2,1,3,256,224,1,1,1,1,224,1,14.1186662317837
1674093635.968,136.48,1710,9251,52,17,3, NVIDIA GeForce RTX 3080 Ti,1674093635.92982,17.1,3.3,0,76.9,2.4,0,0.2,0,1200043,4089590,4002976,1201377,1876568,1200132,1200079,1199995,1200109,4002010,4055768,1200011,1711031,1878657,1200155,1200028,2,1,3,256,224,1,1,1,1,224,1,14.1186662317837
1674093636.614,126.42,1710,9251,52,17,4, NVIDIA GeForce RTX 3080 Ti,1674093636.57605,17.1,3.3,0,76.9,2.4,0,0.2,0,1211288,4068910,4004534,1357360,1498766,1245171,1207474,1286942,1200645,4010517,4068685,1230939,1799055,1200259,1311156,1279865,2,1,3,256,224,1,1,1,1,224,1,14.1186662317837
1674093637.721,126.33,1710,9251,52,16,3, NVIDIA GeForce RTX 3080 Ti,1674093637.68179,17.1,3.3,0,76.9,2.4,0,0.2,0,1210830,4080120,4012201,1359362,1771998,1303969,1200062,1470701,1203042,4081022,4078854,1200035,1744733,1850861,1200043,1200005,2,1,3,256,224,1,1,1,1,224,1,14.1186662317837
1674093638.949,126.26,1710,9251,52,17,3, NVIDIA GeForce RTX 3080 Ti,1674093638.90978,17.1,3.3,0,76.9,2.4,0,0.2,0,1210975,4062694,4064675,1200709,1549886,1537025,1578602,1201356,1200070,4005338,4040538,1200037,1200068,1200122,1200748,1341699,2,1,3,256,224,1,1,1,1,224,1,14.1186662317837
1674093639.609,125.76,1710,9251,52,16,3, NVIDIA GeForce RTX 3080 Ti,1674093639.57086,17.1,3.3,0,76.9,2.4,0,0.2,0,1211001,4062946,4006037,1381687,1559143,1223677,1275446,1285977,1206922,4037956,4062404,1226942,1637742,1332756,1200054,1246268,2,1,3,256,224,1,1,1,1,224,1,14.1186662317837
1674093640.884,126.31,1710,9251,52,18,4, NVIDIA GeForce RTX 3080 Ti,1674093640.84572,17.1,3.3,0,76.9,2.4,0,0.2,0,1210752,4070332,4006387,1403888,1609854,1200702,1200072,1480610,1200092,3999709,4077151,1200076,1617908,1200367,1200101,1800896,2,1,3,256,224,1,1,1,1,224,1,14.1186662317837
1674093641.641,125.86,1710,9251,52,17,4, NVIDIA GeForce RTX 3080 Ti,1674093641.60537,17.1,3.3,0,76.9,2.4,0,0.2,0,1207902,4065942,4033136,1422421,1346308,1384578,1243791,1345881,1277023,4075800,4065272,1236144,1280748,1267356,1295674,1308982,2,1,3,256,224,1,1,1,1,224,1,14.1186662317837
1674093642.969,126.35,1710,9251,52,17,3, NVIDIA GeForce RTX 3080 Ti,1674093642.92982,17.1,3.3,0,76.9,2.4,0,0.2,0,1200072,4157051,4062995,1200122,1200129,1200213,1576180,2081133,1200010,4043310,4104172,1200097,1200123,1200063,1200811,1972648,2,1,3,256,224,1,1,1,1,224,1,14.1186662317837
1674093643.571,126.17,1710,9251,52,17,4, NVIDIA GeForce RTX 3080 Ti,1674093643.53479,17.1,3.3,0,76.9,2.4,0,0.2,0,1209760,4071249,4023683,1200067,1207222,1203295,1309568,1781872,1200356,4087844,4064572,1200053,1348743,1213947,1270820,1924792,2,1,3,256,224,1,1,1,1,224,1,14.1186662317837
1674093644.717,126.23,1710,9251,52,17,3, NVIDIA GeForce RTX 3080 Ti,1674093644.67779,17.1,3.3,0,76.9,2.4,0,0.2,0,1200068,4081886,4013969,1200076,1200032,1203006,1359228,2050853,1200208,4057582,4127456,1200018,1200094,1200033,1445266,1201105,2,1,3,256,224,1,1,1,1,224,1,14.1186662317837
1674093645.983,126.41,1710,9251,52,17,4, NVIDIA GeForce RTX 3080 Ti,1674093645.94578,17.1,3.3,0,76.9,2.4,0,0.2,0,1200118,4070072,4049124,1200136,1200078,1201418,1200052,1587761,1200581,4078914,4114155,1200011,1200887,1926596,1463202,1309597,2,1,3,256,224,1,1,1,1,224,1,14.1186662317837
1674093647.261,152.29,1950,9251,53,16,4, NVIDIA GeForce RTX 3080 Ti,1674093647.21775,17.1,3.3,0,76.9,2.4,0,0.2,0,1749658,4040064,3999528,1200109,1391719,1201139,1200166,1200292,1200311,4007116,4097759,1200395,1201215,1200054,1200034,1203292,2,1,3,256,224,1,1,1,1,224,1,14.1186662317837
1674093648.527,144.06,1710,9251,52,17,4, NVIDIA GeForce RTX 3080 Ti,1674093648.48969,17.1,3.3,0,76.9,2.4,0,0.2,0,1693604,4093952,4018075,1200910,1824894,1200870,1200034,1512383,1200147,4054957,4117256,1200759,1798733,1200092,1200050,1296025,2,1,3,256,224,1,1,1,1,224,1,14.1186662317837
1674093649.787,126.12,1710,9251,52,17,4, NVIDIA GeForce RTX 3080 Ti,1674093649.74579,17.1,3.3,0,76.9,2.4,0,0.2,0,1200082,4058820,4053750,1200891,1365558,1200095,1200041,1284722,1200219,4109288,4093312,1200090,1771052,1200112,1200058,1203559,2,1,3,256,224,1,1,1,1,224,1,14.1186662317837
1674093650.461,125.83,1710,9251,52,16,3, NVIDIA GeForce RTX 3080 Ti,1674093650.42507,17.1,3.3,0,76.9,2.4,0,0.2,0,1355799,4064829,4022551,1351892,1355245,1213455,1578226,1356642,1258157,4017406,4060567,1239818,1450466,1232441,1300678,1343598,2,1,3,256,224,1,1,1,1,224,1,14.1186662317837
1674093651.782,125.99,1710,9251,52,17,3, NVIDIA GeForce RTX 3080 Ti,1674093651.7418,17.1,3.3,0,76.9,2.4,0,0.2,0,1647757,4096674,4059955,1200143,1200265,1200143,1200033,1621776,1201306,4068308,4109764,1200024,1200283,1200084,1200069,1200000,2,1,3,256,224,1,1,1,1,224,1,14.1186662317837
1674093652.466,125.81,1710,9251,52,17,3, NVIDIA GeForce RTX 3080 Ti,1674093652.42261,17.1,3.3,0,76.9,2.4,0,0.2,0,1417379,4075455,4055380,1337109,1516698,1200159,1200070,1317920,1563825,4024501,4069227,1247100,1385502,1200058,1200052,1294064,2,1,3,256,224,1,1,1,1,224,1,14.1186662317837
1674093653.445,125.56,1710,9251,52,17,4, NVIDIA GeForce RTX 3080 Ti,1674093653.40629,17.1,3.3,0,76.9,2.4,0,0.2,0,1533515,4078296,4045668,1200101,1389466,1200208,1200061,1404641,1673898,4037157,4078709,1200042,1656194,1322119,1258428,1396785,2,1,3,256,224,1,1,1,1,224,1,14.1186662317837
1674093654.788,125.38,1710,9251,52,17,4, NVIDIA GeForce RTX 3080 Ti,1674093654.74978,17.1,3.3,0,76.9,2.4,0,0.2,0,1200080,4060013,4065210,1200071,1671020,1201116,1956501,1493349,1678219,3999900,4094855,1200026,1200194,1200039,1200055,1271940,2,1,3,256,224,1,1,1,1,224,1,14.1186662317837
1674093655.422,125.49,1710,9251,52,17,4, NVIDIA GeForce RTX 3080 Ti,1674093655.38711,17.1,3.3,0,76.9,2.4,0,0.2,0,1351452,4066226,4044077,1335380,1517549,1552396,1201423,1355074,1282734,4014822,4062115,1222758,1391789,1244625,1649039,1481446,2,1,3,256,224,1,1,1,1,224,1,14.1186662317837
1674093656.765,125.9,1710,9251,52,18,4, NVIDIA GeForce RTX 3080 Ti,1674093656.72584,17.1,3.3,0,76.9,2.4,0,0.2,0,1215492,4107409,3997050,1200081,1546978,1200290,1484689,1221294,1200344,3994201,4066709,1200066,1200347,1200266,1222838,1200037,2,1,3,256,224,1,1,1,1,224,1,14.1186662317837
1674093657.439,125.68,1710,9251,52,16,3, NVIDIA GeForce RTX 3080 Ti,1674093657.39975,17.1,3.3,0,76.9,2.4,0,0.2,0,1204902,4061314,4058697,1334036,1449165,1293615,1365335,1383685,1208653,4018178,4056166,1237345,1618075,1568999,1291460,1267899,2,1,3,256,224,1,1,1,1,224,1,14.1186662317837
1674093658.609,126.07,1710,9251,52,17,4, NVIDIA GeForce RTX 3080 Ti,1674093658.56977,17.1,3.3,0,76.9,2.4,0,0.2,0,1210796,4075845,4037280,1345525,1732124,1551115,1277752,1420260,1200457,3999654,4051678,1200075,1509854,1200037,1200179,1200073,2,1,3,256,224,1,1,1,1,224,1,14.1186662317837
1674093659.419,136.79,1845,9251,52,15,3, NVIDIA GeForce RTX 3080 Ti,1674093659.3873,17.1,3.3,0,76.9,2.4,0,0.2,0,1209173,4065102,4055928,1392201,1587762,1525786,1507874,1249745,1817506,4025710,4063966,1210017,1597654,1329573,1941922,2057717,2,1,3,256,224,1,1,1,1,224,1,14.1186662317837
1674093660.666,136.21,1845,9251,52,16,4, NVIDIA GeForce RTX 3080 Ti,1674093660.62179,17.1,3.3,0,76.9,2.4,0,0.2,0,1207540,4081161,4048880,1383216,1718117,1222548,1199994,1542332,1200092,3999069,4088814,1200079,1200122,1200037,1200166,1755555,2,1,3,256,224,1,1,1,1,224,1,14.1186662317837
1674093661.439,130.11,1710,9251,52,17,4, NVIDIA GeForce RTX 3080 Ti,1674093661.40342,17.1,3.3,0,76.9,2.4,0,0.2,0,1220639,4070916,4013039,1200082,1355540,1390169,1311995,1756016,1349481,4039800,4071083,1205879,1498237,1200043,1332879,1662996,2,1,3,256,224,1,1,1,1,224,1,14.1186662317837
1674093662.773,126.15,1710,9251,52,17,3, NVIDIA GeForce RTX 3080 Ti,1674093662.73382,17.1,3.3,0,76.9,2.4,0,0.2,0,1253842,4119771,3999751,1200216,1201456,1200418,1200082,1200589,1200781,4005230,4070107,1200039,1200233,1200031,1200095,1200037,2,1,3,256,224,1,1,1,1,224,1,14.1186662317837
1674093663.42,126.03,1710,9251,52,17,3, NVIDIA GeForce RTX 3080 Ti,1674093663.38088,17.1,3.3,0,76.9,2.4,0,0.2,0,1336071,4065192,4035009,1350369,1212523,1362804,1934921,1246985,1391576,4040011,4057992,1254132,1222314,1274045,1817688,1247151,2,1,3,256,224,1,1,1,1,224,1,14.1186662317837
1674093664.39,126.08,1710,9251,52,16,3, NVIDIA GeForce RTX 3080 Ti,1674093664.35463,17.1,3.3,0,76.9,2.4,0,0.2,0,1230391,4067071,4057155,1200145,1200121,1205751,1989547,1311077,1203710,4038539,4067455,1200024,1200068,1204687,1837911,1572385,2,1,3,256,224,1,1,1,1,224,1,14.1186662317837
1674093665.749,126.28,1710,9251,52,17,4, NVIDIA GeForce RTX 3080 Ti,1674093665.70983,17.1,3.3,0,76.9,2.4,0,0.2,0,1200071,4065562,4090152,1200120,1200078,1200112,1899172,1201067,1200004,4191157,4055481,1200030,1496922,1200069,1200837,1200078,2,1,3,256,224,1,1,1,1,224,1,14.1186662317837
1674093666.769,125.82,1710,9251,52,17,4, NVIDIA GeForce RTX 3080 Ti,1674093666.72984,17.1,3.3,0,76.9,2.4,0,0.2,0,1200099,4144072,3999235,1200085,1200075,1200284,1465637,1204880,1812067,4155903,4125841,1200196,1199926,1200053,1200055,1200044,2,1,3,256,224,1,1,1,1,224,1,14.1186662317837
1674093667.428,126.16,1710,9251,52,17,4, NVIDIA GeForce RTX 3080 Ti,1674093667.39418,17.1,3.3,0,76.9,2.4,0,0.2,0,1320413,4086182,4085077,1200088,1206146,1200833,1490346,1392958,1409855,4070292,4082798,1200075,1393202,1219312,1762159,1573258,2,1,3,256,224,1,1,1,1,224,1,14.1186662317837
1674093668.777,126.37,1710,9251,52,18,4, NVIDIA GeForce RTX 3080 Ti,1674093668.73781,17.1,3.3,0,76.9,2.4,0,0.2,0,1200046,4151545,4003747,1200860,1200069,1200264,1200099,1200167,1200191,3993950,4102006,1200021,1650769,1656498,1200123,1200106,2,1,3,256,224,1,1,1,1,224,1,14.1186662317837
1674093669.435,126.01,1710,9251,52,16,3, NVIDIA GeForce RTX 3080 Ti,1674093669.39868,17.1,3.3,0,76.9,2.4,0,0.2,0,1246064,4069536,4061647,1200081,1464623,1360060,1200078,1256123,1238020,4060986,4065665,1200043,1810633,1483645,1200093,1211487,2,1,3,256,224,1,1,1,1,224,1,14.1186662317837
1674093670.42,125.57,1710,9251,52,17,3, NVIDIA GeForce RTX 3080 Ti,1674093670.38503,17.1,3.3,0,76.9,2.4,0,0.2,0,1277186,4085655,4071625,1333232,1679078,1465359,1200088,1200177,1289861,4020898,4087286,1225862,1810172,1708759,1200056,1200035,2,1,3,256,224,1,1,1,1,224,1,14.1186662317837
1674093671.405,126.38,1710,9251,52,17,4, NVIDIA GeForce RTX 3080 Ti,1674093671.36495,17.1,3.3,0,76.9,2.4,0,0.2,0,1272538,4082050,4044122,1200089,1719180,1608238,1200077,1780906,1272062,4091912,4082606,1200068,2046006,1200155,1200065,1267406,2,1,3,256,224,1,1,1,1,224,1,14.1186662317837
1674093672.785,125.86,1710,9251,52,17,4, NVIDIA GeForce RTX 3080 Ti,1674093672.74589,17.1,3.3,0,76.9,2.4,0,0.2,0,1200077,4144663,4001220,1200862,1199999,1200066,1200059,1200075,1201066,3995117,4084485,1200065,1278045,1552681,1200311,1200027,2,1,3,256,224,1,1,1,1,224,1,14.1186662317837
1674093673.439,125.52,1710,9251,52,16,3, NVIDIA GeForce RTX 3080 Ti,1674093673.40436,17.1,3.3,0,76.9,2.4,0,0.2,0,1288438,4064824,4068509,1305814,1238354,1428802,1214612,1367143,1203560,4032584,4061008,1214963,1262459,1611295,1542771,1243247,2,1,3,256,224,1,1,1,1,224,1,14.1186662317837
1674093674.412,125.42,1710,9251,52,17,3, NVIDIA GeForce RTX 3080 Ti,1674093674.37466,17.1,3.3,0,76.9,2.4,0,0.2,0,1206920,4073219,4007303,1200174,1252675,1796113,1622003,1267898,1208939,4023236,4074150,1200029,1273880,1840040,1596176,1394053,2,1,3,256,224,1,1,1,1,224,1,14.1186662317837
1674093675.733,125.81,1710,9251,52,18,3, NVIDIA GeForce RTX 3080 Ti,1674093675.69384,17.1,3.3,0,76.9,2.4,0,0.2,0,1210669,4070464,4000279,1201382,1200001,1723820,1200109,1201128,1200218,4005260,4102656,1200047,1200022,1829698,1200199,1200014,2,1,3,256,224,1,1,1,1,224,1,14.1186662317837
1674093676.781,125.7,1710,9251,52,17,4, NVIDIA GeForce RTX 3080 Ti,1674093676.74178,17.1,3.3,0,76.9,2.4,0,0.2,0,1200057,4053302,4000057,1201299,1226100,1200393,1758454,1201082,1200186,3997172,4082129,1200093,1200232,1591402,1199991,1200289,2,1,3,256,224,1,1,1,1,224,1,14.1186662317837
1674093677.409,125.45,1710,9251,52,16,3, NVIDIA GeForce RTX 3080 Ti,1674093677.37388,17.1,3.3,0,76.9,2.4,0,0.2,0,1256488,4068356,4004945,1348073,1293912,1360889,1861199,1210792,1360729,4020860,4061147,1271919,1315928,1316518,1927775,1231180,2,1,3,256,224,1,1,1,1,224,1,14.1186662317837
1674093678.733,151.88,1965,9251,53,15,3, NVIDIA GeForce RTX 3080 Ti,1674093678.69374,17.1,3.3,0,76.9,2.4,0,0.2,0,1250032,4050827,4016644,1200118,1200200,1788371,1466813,1294357,1199695,3997042,4130387,1200084,1200247,1785986,1200203,1735856,2,1,3,256,224,1,1,1,1,224,1,14.1186662317837
1674093679.753,151.72,1710,9251,53,16,4, NVIDIA GeForce RTX 3080 Ti,1674093679.71373,17.1,3.3,0,76.9,2.4,0,0.2,0,1201450,4109591,4001583,1200172,1200045,1479607,1662909,1209339,1199657,4063005,4090973,1200034,1200109,1200033,1200573,1200083,2,1,3,256,224,1,1,1,1,224,1,14.1186662317837
1674093680.777,128.17,1710,9251,52,17,3, NVIDIA GeForce RTX 3080 Ti,1674093680.73776,17.1,3.3,0,76.9,2.4,0,0.2,0,1200048,4071148,3999337,1200103,1200236,1201527,1200081,1200167,1317278,4069686,4090681,1200044,1200069,1382903,1200131,1200200,2,1,3,256,224,1,1,1,1,224,1,14.1186662317837
1674093681.409,125.39,1710,9251,52,17,4, NVIDIA GeForce RTX 3080 Ti,1674093681.37552,17.1,3.3,0,76.9,2.4,0,0.2,0,1445602,4064208,4008515,1200089,1328909,1338462,1212047,1712237,1955205,4007163,4061851,1200032,1206602,1378474,1220429,1943598,2,1,3,256,224,1,1,1,1,224,1,14.1186662317837
1674093682.777,126.14,1710,9251,52,18,3, NVIDIA GeForce RTX 3080 Ti,1674093682.73782,17.1,3.3,0,76.9,2.4,0,0.2,0,1200077,4110745,3997656,1200037,1621367,1200226,1868231,1200625,1200246,3997955,4057287,1200037,2928352,2124202,1864852,1200078,2,1,3,256,224,1,1,1,1,224,1,14.1186662317837
1674093683.415,125.89,1710,9251,52,17,3, NVIDIA GeForce RTX 3080 Ti,1674093683.38166,17.1,3.3,0,76.9,2.4,0,0.2,0,1225973,4059793,4012804,1200075,1885551,1923581,1513038,1325660,1203610,4026649,4053146,1200049,1595544,1943377,1394550,1200068,2,1,3,256,224,1,1,1,1,224,1,14.1186662317837
1674093684.781,125.92,1710,9251,52,16,3, NVIDIA GeForce RTX 3080 Ti,1674093684.74178,17.1,3.3,0,76.9,2.4,0,0.2,0,1200048,4050060,4057854,1200089,1760349,1200094,1205694,1199925,1200050,4001192,4078272,1200066,1526299,1200090,1306445,1200116,2,1,3,256,224,1,1,1,1,224,1,14.1186662317837
1674093685.411,125.68,1710,9251,52,17,4, NVIDIA GeForce RTX 3080 Ti,1674093685.37531,17.1,3.3,0,76.9,2.4,0,0.2,0,1211124,4068499,4054805,1200056,1532451,1298769,1314757,1279892,1208196,4013568,4064031,1200049,1716886,1309772,1329485,1341909,2,1,3,256,224,1,1,1,1,224,1,14.1186662317837
1674093686.748,125.86,1710,9251,52,17,4, NVIDIA GeForce RTX 3080 Ti,1674093686.70982,17.1,3.3,0,76.9,2.4,0,0.2,0,1212223,4137218,4027866,1200058,1623279,1200587,1268924,1200230,1200108,4060383,4129520,1200070,1872924,1200073,1200796,1201296,2,1,3,256,224,1,1,1,1,224,1,14.1186662317837
1674093687.777,125.54,1710,9251,52,16,3, NVIDIA GeForce RTX 3080 Ti,1674093687.73783,17.1,3.3,0,76.9,2.4,0,0.2,0,1260861,4126830,4056115,1200000,1201227,1692488,1756085,1200291,1200081,4001118,4085719,1200050,1584568,1200136,1235453,1200043,2,1,3,256,224,1,1,1,1,224,1,14.1186662317837
1674093688.404,125.3,1710,9251,52,16,3, NVIDIA GeForce RTX 3080 Ti,1674093688.36824,17.1,3.3,0,76.9,2.4,0,0.2,0,1212444,4072449,4070025,1200216,1373079,1351458,1334744,1200368,1209342,4022825,4067462,1200048,1644916,1617546,1285704,1200051,2,1,3,256,224,1,1,1,1,224,1,14.1186662317837
1674093689.781,126.18,1710,9251,52,17,4, NVIDIA GeForce RTX 3080 Ti,1674093689.74179,17.1,3.3,0,76.9,2.4,0,0.2,0,1238739,4055138,3997854,1200089,1200087,1200175,1200000,1200867,1200111,4209133,4054713,1200026,1200040,1200189,1347119,1794912,2,1,3,256,224,1,1,1,1,224,1,14.1186662317837
1674093690.403,126.23,1710,9251,52,17,4, NVIDIA GeForce RTX 3080 Ti,1674093690.37038,17.1,3.3,0,76.9,2.4,0,0.2,0,1206523,4060821,4014828,1200043,1200102,1217179,1328448,1709907,1200277,4032121,4058654,1202759,1541218,1207339,1268442,1965078,2,1,3,256,224,1,1,1,1,224,1,14.1186662317837
1674093691.773,126.11,1710,9251,52,17,4, NVIDIA GeForce RTX 3080 Ti,1674093691.73383,17.1,3.3,0,76.9,2.4,0,0.2,0,1200050,4101559,4006294,1200833,1200195,1200412,1200107,1578108,1723741,4058175,4089454,1200019,1418974,1201634,1391238,1200092,2,1,3,256,224,1,1,1,1,224,1,14.1186662317837
1674093692.435,125.44,1710,9251,52,18,3, NVIDIA GeForce RTX 3080 Ti,1674093692.39711,17.1,3.3,0,76.9,2.4,0,0.2,0,1252585,4066453,4029152,1223256,1298871,1559542,1331211,1415508,1294512,4024872,4065057,1205999,1288644,1310029,1318983,1788250,2,1,3,256,224,1,1,1,1,224,1,14.1186662317837
1674093693.629,126.02,1710,9251,52,18,4, NVIDIA GeForce RTX 3080 Ti,1674093693.58979,17.1,3.3,0,76.9,2.4,0,0.2,0,1217751,4071619,4042063,1214841,1653405,1695586,1346124,1200031,1200151,3996397,4061813,1200231,1200042,1260671,1899050,1236029,2,1,3,256,224,1,1,1,1,224,1,14.1186662317837
1674093694.769,125.61,1710,9251,52,18,4, NVIDIA GeForce RTX 3080 Ti,1674093694.72996,17.1,3.3,0,76.9,2.4,0,0.2,0,1200081,4094740,4000094,1200079,1200165,1200113,1426162,1199563,1200158,4062780,4073373,1200046,1200149,1200224,1763796,1573485,2,1,3,256,224,1,1,1,1,224,1,14.1186662317837
1674093695.438,125.72,1710,9251,52,18,4, NVIDIA GeForce RTX 3080 Ti,1674093695.40333,17.1,3.3,0,76.9,2.4,0,0.2,0,1292300,4058780,4027960,1201986,1203727,1613181,1436410,1670808,1213537,4009242,4055658,1200052,1205503,1636260,1397310,1293840,2,1,3,256,224,1,1,1,1,224,1,14.1186662317837
1674093696.737,125.79,1710,9251,52,17,3, NVIDIA GeForce RTX 3080 Ti,1674093696.69777,17.1,3.3,0,76.9,2.5,0,0.2,0,1202536,4069681,4001820,1200107,1200093,1814357,1200100,1201011,1201380,3997819,4101586,1200054,1200057,1200058,1685521,1202208,2,1,3,256,224,1,1,1,1,224,1,14.1186662317837
1674093697.422,125.45,1710,9251,52,18,3, NVIDIA GeForce RTX 3080 Ti,1674093697.38773,17.1,3.3,0,76.9,2.5,0,0.2,0,1232828,4066234,4012410,1200132,1200444,1356099,1413138,1273089,1583060,4046067,4061840,1200054,1209784,1647895,1207016,1257552,2,1,3,256,224,1,1,1,1,224,1,14.1186662317837
1674093698.78,125.5,1710,9251,52,17,3, NVIDIA GeForce RTX 3080 Ti,1674093698.74181,17.1,3.3,0,76.9,2.5,0,0.2,0,1551746,4107434,3935885,1200224,1420411,1200161,1200058,1287668,1200044,4005852,4134767,1200064,1200437,1200210,1746635,1200074,2,1,3,256,224,1,1,1,1,224,1,14.1186662317837
1674093699.41,125.28,1710,9251,52,17,3, NVIDIA GeForce RTX 3080 Ti,1674093699.37408,17.1,3.3,0,76.9,2.5,0,0.2,0,1290219,4067666,4010205,1201121,1374493,1215430,1279306,1266404,1626516,4027188,4063076,1200029,1200081,1228993,1453637,1280559,2,1,3,256,224,1,1,1,1,224,1,14.1186662317837
1674093700.771,126.01,1710,9251,52,17,3, NVIDIA GeForce RTX 3080 Ti,1674093700.73381,17.1,3.3,0,76.9,2.5,0,0.2,0,1200080,4084441,4110544,1200063,1200837,1200194,1576965,1570254,1569495,4064850,4085772,1200022,1201123,1200106,1513280,1266067,2,1,3,256,224,1,1,1,1,224,1,14.1186662317837
1674093701.431,125.78,1710,9251,52,18,4, NVIDIA GeForce RTX 3080 Ti,1674093701.39006,17.1,3.3,0,76.9,2.5,0,0.2,0,1322081,4067102,4045059,1200062,1641019,1200266,1324417,1273770,1392335,4048914,4065589,1200056,1562833,1703244,1200400,1318317,2,1,3,256,224,1,1,1,1,224,1,14.1186662317837
1674093702.785,126.19,1710,9251,52,18,4, NVIDIA GeForce RTX 3080 Ti,1674093702.74587,17.1,3.3,0,76.9,2.5,0,0.2,0,1547923,4133045,4174513,1201159,1835838,1200030,1200059,1200176,1532342,4004768,4085658,1200013,1200050,1200319,1200634,1326387,2,1,3,256,224,1,1,1,1,224,1,14.1186662317837
1674093703.413,126.17,1710,9251,52,18,4, NVIDIA GeForce RTX 3080 Ti,1674093703.37663,17.1,3.3,0,76.9,2.5,0,0.2,0,1491096,4065481,4048820,1200240,1310000,1256022,1211842,1300027,1549629,4007222,4062804,1200024,1284924,1441578,1257910,1320308,2,1,3,256,224,1,1,1,1,224,1,14.1186662317837
1674093704.788,125.99,1710,9251,52,17,3, NVIDIA GeForce RTX 3080 Ti,1674093704.74975,17.1,3.3,0,76.9,2.5,0,0.2,0,1200053,4084591,4067887,1200247,1200072,1200315,1200043,1199962,1200712,3999363,4062915,1200044,1200083,1200081,1200135,1201335,2,1,3,256,224,1,1,1,1,224,1,14.1186662317837
1674093705.396,134.7,1845,9251,52,20,6, NVIDIA GeForce RTX 3080 Ti,1674093705.36053,17.1,3.3,0,76.9,2.5,0,0.2,0,1530670,4055322,4054015,1200103,2466779,1786276,1200102,1532072,1848613,4090692,4049607,1200032,1350194,1884174,1200069,2384433,2,1,3,256,224,1,1,1,1,224,1,14.1186662317837
1674093706.776,136.35,1845,9251,52,17,4, NVIDIA GeForce RTX 3080 Ti,1674093706.73782,17.1,3.3,0,76.9,2.5,0,0.2,0,1690755,4111084,4026402,1200208,1200156,1201739,1200075,2652079,1200471,3999808,4066034,1200071,1200179,1200059,1200027,1746813,2,1,3,256,224,1,1,1,1,224,1,14.1186662317837
1674093707.422,131.83,1710,9251,52,18,4, NVIDIA GeForce RTX 3080 Ti,1674093707.38349,17.1,3.3,0,76.9,2.5,0,0.2,0,1397992,4068944,4071793,1200121,1482207,1504280,1200069,1330269,1629899,4098037,4068280,1200053,1445846,1216603,1200047,1320145,2,1,3,256,224,1,1,1,1,224,1,14.1186662317837
